"TD","PZ","SZZZ","ZXBZ","CYBZ","SZ50"
"20170801","0.524014277066939","1.0480792069501","1.15126461347133","0.996223039180626","1.11576943751487"
"20170802","0.515651199844149","1.0456659408141","1.14852917256014","0.986930064228189","1.11528099293212"
"20170803","0.531149331719162","1.04180541527817","1.13810283800244","0.991673795185032","1.10096257699035"
"20170804","0.519877963082789","1.03835248550656","1.12566076800823","0.983945642067318","1.09330148596991"
"20170807","0.534857751153228","1.04388334198606","1.13337755034088","0.99127932825039","1.09595310765585"
"20170808","0.521599977735568","1.04465244224825","1.13578300005585","1.00843755274865","1.09637257088271"
"20170809","0.495881080103251","1.04264715384838","1.13990824007572","1.00879688729312","1.09021359257231"
"20170810","0.476044862830227","1.03824696579092","1.13890097479859","1.0034298138956","1.08645269410055"
"20170811","0.508063898919479","1.0213103034034","1.12222042213538","0.996832591872059","1.06935933877751"
"20170814","0.496420296812707","1.03048364317084","1.15276651547565","1.02621013632397","1.07817842622656"
"20170815","0.487149248227542","1.0349086275657","1.1608631125137","1.02912103222853","1.08391490413339"
"20170816","0.484192253369235","1.03337739802705","1.16812803143896","1.04435143833951","1.07965461892169"
"20170817","0.476378829308342","1.04037340292011","1.17197684867607","1.04904985194616","1.08343319958661"
"20170818","0.468287099849019","1.04046714517126","1.16637093863095","1.04241532321513","1.0872529693603"
"20170821","0.455599852498139","1.0462544002358","1.17451045552853","1.046657244625","1.08873415467467"
"20170822","0.433342378258782","1.04731125260338","1.1718776901235","1.03847414422018","1.09983374577916"
"20170823","0.455961649516096","1.04650885713076","1.16899694692608","1.03415469123264","1.10660590094311"
"20170824","0.444624183347596","1.04135440205017","1.16023346384596","1.02750173802337","1.10103962974736"
"20170825","0.481141330438957","1.06045630353773","1.17176871340883","1.03730848126797","1.12593636573932"
"20170828","0.498330167609426","1.07036506638511","1.18845677216279","1.05444576365743","1.13850927878287"
"20170829","0.519784035010819","1.0711846187587","1.18452783025619","1.04801590684767","1.13961901322545"
"20170830","0.510265990384548","1.07067548215189","1.18946838478533","1.05204388687828","1.13508479963787"
"20170831","0.50739944478073","1.06977902611828","1.19295721902757","1.05819382894417","1.12942670585318"
"20170901","0.504303297223208","1.07178727479976","1.20218868488568","1.06727509405353","1.12754918978111"
"20170904","0.522156588532426","1.07575456145974","1.21120861249831","1.07778500007152","1.12806047559691"
"20170905","0.5213286299721","1.07726144029478","1.21807404782959","1.07866863118143","1.13575747187075"
"20170906","0.52949341459851","1.07760260479317","1.21892826049684","1.08879322528502","1.12930172395143"
"20170907","0.51162272920189","1.0712709762213","1.21171427226985","1.08165551375399","1.11993977236985"
"20170908","0.503047444112797","1.07118987087124","1.21282323612159","1.07873243022873","1.11780164157321"
"20170911","0.525489295678613","1.07474736542894","1.22727482175477","1.08508469824195","1.11283411024036"
"20170912","0.527823582207936","1.07572432202389","1.22897872063975","1.07828062997983","1.12023562666525"
"20170913","0.532457367091778","1.0772073276201","1.23203630473035","1.08053980288097","1.11820970498613"
"20170914","0.489170441183633","1.0731579806805","1.22395385691763","1.07528711001759","1.11203787068118"
"20170915","0.473700139848463","1.06749002814814","1.21927067500597","1.07321710272219","1.11018207250282"
"20170918","0.47674410514378","1.07043105201724","1.2321831049783","1.08418453087674","1.11259517180435"
"20170919","0.450266825300744","1.06851670474183","1.22179348676478","1.07588447508833","1.11114543999121"
"20170920","0.445657392139264","1.07142965368207","1.23695819986684","1.0829638805842","1.10779006701759"
"20170921","0.443667508540497","1.06882473318473","1.23277245521949","1.07157783912913","1.11316720115429"
"20170922","0.437917023245458","1.06714313407243","1.22529969410645","1.06794712975811","1.11462425547566"
"20170925","0.446147905403995","1.06364786909062","1.21342559583462","1.05489939491038","1.11528939717451"
"20170926","0.442968266226944","1.06429527949674","1.21331178330877","1.05251565651508","1.11459858509171"
"20170927","0.428357232809423","1.06483293666621","1.22476018365662","1.06137743001416","1.10734347722617"
"20170928","0.366361226491891","1.06304097952854","1.22497002855408","1.06125801421889","1.10723114329316"
"20170929","0.386827109728861","1.06600157945348","1.23122300921295","1.06826595333801","1.11182601720457"
"20171009","0.402989695742623","1.07409779051583","1.24599843137357","1.08134412862803","1.12004291156241"
"20171010","0.405052634508478","1.0768383746717","1.2528978150763","1.09714769622498","1.12148265813705"
"20171011","0.384694594613399","1.07852411181206","1.2584003006344","1.08804588953896","1.12646891179207"
"20171012","0.371572495077473","1.07782898675927","1.25519204113403","1.08715075743488","1.13097420979319"
"20171013","0.371008926645655","1.07923696672357","1.26742625265827","1.10207813237587","1.12890472751116"
"20171016","0.367088299345287","1.07540040991943","1.26018640830952","1.07725183458023","1.13442390166537"
"20171017","0.370918477391165","1.0733537730699","1.25804946823173","1.07399333400089","1.13313089649135"
"20171018","0.35693710993759","1.07645824904754","1.26285865803146","1.06893936229562","1.14539443356238"
"20171019","0.363950405978","1.07275897928217","1.25637497498648","1.06576520234025","1.14665294805845"
"20171020","0.363766028651541","1.07545697357996","1.26228177994975","1.07583744117184","1.13899997004428"
"20171023","0.359198341299825","1.07610979525355","1.26961697281802","1.08644879625789","1.13763831635565"
"20171024","0.40334105630814","1.07851262082644","1.27251515424365","1.08812725478135","1.14566016572167"
"20171025","0.394925796823144","1.08126593737636","1.27876847682857","1.0947483370764","1.14503201101039"
"20171026","0.388124708649036","1.08466217616349","1.27927141747395","1.09329348992233","1.15289709213213"
"20171027","0.372800517648041","1.08760504622973","1.27337433297963","1.08499778276854","1.17088237888322"
"20171030","0.403365408030502","1.0791776974293","1.26131793928012","1.06197450899052","1.16873343074488"
"20171031","0.380276496413339","1.08013409120787","1.27442245027785","1.0698712861373","1.16232831630573"
"20171101","0.369547823303903","1.08095240217304","1.27197046605659","1.07156444991203","1.16053525870921"
"20171102","0.367714486491752","1.07694074311981","1.26909517739367","1.0571559357432","1.16249049322086"
"20171103","0.362311882944749","1.07325936236807","1.26294101336133","1.04880283805627","1.16513953538685"
"20171106","0.371047193637939","1.07848922505239","1.27797449199152","1.05872247414422","1.16170914830908"
"20171107","0.362179687880496","1.08657448625586","1.29050398107749","1.0637379375456","1.17407923619582"
"20171108","0.374355549061763","1.08717462764909","1.28664661568929","1.0677856580886","1.17324767385548"
"20171109","0.377907421709213","1.09110078867632","1.30286869437494","1.07806754688372","1.17865805051532"
"20171110","0.397653189727748","1.09265366328484","1.31372196430325","1.08751959031284","1.1908824787356"
"20171113","0.400885011167004","1.09748010006388","1.3275502187594","1.09084188993949","1.19553031601616"
"20171114","0.424836669519297","1.09165897683118","1.31220475703794","1.08528244667916","1.19049979447051"
"20171115","0.428176334300445","1.08305706690841","1.28522842043682","1.0688948460097","1.18576803958149"
"20171116","0.41842868772047","1.08201485679399","1.29578942500902","1.07471898379275","1.19797803081112"
"20171117","0.439986919646274","1.07681278255968","1.27024727277345","1.04933417254352","1.2226917457026"
"20171120","0.506543655680561","1.07983395684928","1.29707431795117","1.06412794140787","1.22367150562419"
"20171121","0.505698303032833","1.08559501501308","1.31611668405333","1.0625320497232","1.24281815882187"
"20171122","0.534290703903929","1.09195058048576","1.30812401625028","1.06048212625345","1.25329521191172"
"20171123","0.56014875423546","1.06694858309144","1.26168007152442","1.0269534095298","1.22349360195844"
"20171124","0.588455892073166","1.06755416758313","1.25881551282638","1.02001613572318","1.22187445393227"
"20171127","0.626959443945814","1.05749847290849","1.2298661001332","1.00756691032372","1.21374983982013"
"20171128","0.523753365755912","1.06113586323881","1.24986431234846","1.02643088674954","1.20534601347674"
"20171129","0.545530763182979","1.06247435616262","1.24675149906076","1.02271967041927","1.20375482411835"
"20171130","0.584597883487445","1.05589374562523","1.22984205133482","1.01294668631181","1.19134167489062"
"20171201","0.625842743534618","1.05603030055134","1.24483335908633","1.03258466248015","1.1824952528512"
"20171204","0.557546598760149","1.05348410822153","1.24205205123876","1.02866116411804","1.19047379124528"
"20171205","0.533198355215095","1.05159232911456","1.21854315407888","1.00624526871415","1.21090799934097"
"20171206","0.564900818913635","1.04850144496757","1.22720632257075","1.02096488191454","1.19645270242159"
"20171207","0.547927668426948","1.04152708514438","1.21067738968448","1.01677365642926","1.18528442119733"
"20171208","0.522754945139048","1.04723699091512","1.22842406775085","1.02545118514598","1.19212959341773"
"20171211","0.510819122363926","1.05748758671158","1.25286064283073","1.03965823165062","1.20617670210872"
"20171212","0.530161347554739","1.04431528845398","1.24621065347114","1.02919072482012","1.18582899114143"
"20171213","0.526936483750444","1.05138931109154","1.25558706340725","1.03342452114953","1.19529129436982"
"20171214","0.521648681180293","1.04801560864186","1.2488213239409","1.0267035346961","1.18576612574411"
"20171215","0.527920989097386","1.03964361392453","1.23532084630278","1.02076942223239","1.17333483666646"
"20171218","0.533960216243295","1.04021189250167","1.22165332965139","1.01886466305234","1.17703432592151"
"20171219","0.526073737015314","1.04932064720032","1.23447037853981","1.02908281001903","1.19532882222448"
"20171220","0.532732193672727","1.04647728079353","1.22763130407825","1.01987680775888","1.19808025469015"
"20171221","0.513630006888059","1.05044138435501","1.2456759788325","1.02406694608551","1.20462162602952"
"20171222","0.511198313469286","1.0494876325482","1.23992190083526","1.01811789949504","1.1985500185559"
"20171225","0.532975710896352","1.04420305240049","1.22728209989483","1.00465246684881","1.19826889248727"
"20171226","0.526185059174685","1.05237202909479","1.22936164524391","1.00637732988113","1.20419305127254"
"20171227","0.584135200762557","1.04271393525514","1.21423734454373","0.998604431601985","1.18143452928754"
"20171228","0.539641125188726","1.04927172297621","1.22027131343074","0.998479408356817","1.18951387698519"
"20171229","0.496517703702158","1.05270545866381","1.23009621636038","1.00284778348377","1.19008910993248"
"20180102","0.522953237735429","1.06580511861339","1.2427591705786","1.01258632182757","1.21018253015958"
"20180103","0.515313754548554","1.07242039309357","1.25823425483487","1.02729803882301","1.21206632861087"
"20180104","0.51037383372644","1.07770490957931","1.26460098289083","1.02685493584333","1.21465379513952"
"20180105","0.502556930848066","1.07962746924888","1.25630194935294","1.03075142689573","1.22001133324569"
"20180108","0.515237220563986","1.08527091192271","1.25683569590661","1.03346228560802","1.22642081622668"
"20180109","0.49634724164562","1.08667787329549","1.26179204416252","1.03199153160628","1.23538930780663"
"20180110","0.509389328379497","1.0892035664709","1.25689162523798","1.02483842819746","1.24630924782863"
"20180111","0.520010158147043","1.09032102503411","1.26694112473153","1.03236293933369","1.24692529543824"
"20180112","0.498253633624858","1.09146560359665","1.26279577620387","1.02176033873575","1.25589158194469"
"20180115","0.537919110535947","1.0855919910695","1.23743930609203","0.99138712861373","1.26846124978573"
"20180116","0.556363800816826","1.09390172437996","1.23918617368312","0.989656200380506","1.27472424099706"
"20180117","0.588073222150327","1.09647280854013","1.22935941458354","0.996772512051726","1.2798504128064"
"20180118","0.657207761937562","1.10604842829736","1.22937242405538","0.994465160856567","1.29248577519567"
"20180119","0.656912062451731","1.11022147044509","1.23104248854426","0.988822063598781","1.29717451034887"
"20180122","0.656696375767949","1.11451808047701","1.25131709097789","1.01175218504585","1.30237877504423"
"20180123","0.670851684095542","1.1288874147606","1.25751720335758","1.01153189237129","1.32158966660953"
"20180124","0.731995380130386","1.13301286958559","1.26000552943259","1.0375356402077","1.3231821457279"
"20180125","0.653179291295303","1.12946107277423","1.25594282931426","1.03613921352654","1.31366596381682"
"20180126","0.595357865954205","1.13258744846961","1.24972363420491","1.03955272004234","1.32003920870313"
"20180129","0.64325074620635","1.12140582818971","1.22679154999797","1.0298086886864","1.29837020105278"
"20180130","0.559449511921908","1.1102676253735","1.2248590979763","1.01986868267842","1.28107189870974"
"20180131","0.596627634334537","1.10798356120605","1.20824566051075","0.992780122162301","1.29676340975924"
"20180201","0.583936908166176","1.09720765866234","1.17653125472692","0.971227487948274","1.30691377912985"
"20180202","0.592581769604876","1.10201442389259","1.18726857916215","0.974109259444691","1.31041335558932"
"20180205","0.645202362812833","1.11010465072974","1.17605560303624","0.966010499663839","1.32360131771864"
"20180206","0.772419239252193","1.0729117361797","1.1255839974704","0.914424077703234","1.29703692208352"
"20180207","0.836839981353538","1.05336999413992","1.11668338576471","0.924886091521593","1.26047039626419"
"20180208","0.893123769368316","1.0383427770561","1.14158094227979","0.939208205186891","1.22562303727656"
"20180209","1.15003444029306","0.996262342066589","1.10650652696111","0.911216444705108","1.16911636464094"
