DATE,WIND_CODE,ADJ_OPEN,ADJ_CLOSE,DATE,ADJ_HIGH,ADJ_LOW,PCTCHANGE,VOLUME,CCY
2017-01-23,600030.SH,84.59,84.8,2017-01-23,85.57,84.59,0.001828,47498745.0,CNY
2017-01-24,600030.SH,84.9,84.49,2017-01-24,84.9,84.33,-0.0036500000000000005,40238033.0,CNY
2017-01-25,600030.SH,84.49,84.54,2017-01-25,84.54,84.18,0.000611,32219153.000000004,CNY
2017-01-26,600030.SH,84.74,85.0,2017-01-26,85.41,84.74,0.005490999999999999,46823371.0,CNY
2017-02-03,600030.SH,85.36,84.43,2017-02-03,85.36,84.38,-0.0066749999999999995,27282298.0,CNY
2017-02-06,600030.SH,84.64,84.28,2017-02-06,84.74,83.87,-0.001833,44795827.0,CNY
2017-02-07,600030.SH,84.23,84.07,2017-02-07,84.38,83.76,-0.002448,31790936.0,CNY
2017-02-08,600030.SH,84.02,85.21,2017-02-08,85.62,83.51,0.013496999999999001,80007811.0,CNY
2017-02-09,600030.SH,84.95,85.16,2017-02-09,85.93,84.85,-0.000605,64766663.0,CNY
2017-02-10,600030.SH,85.16,85.98,2017-02-10,86.45,85.16,0.009691,80278442.0,CNY
2017-02-13,600030.SH,86.08,86.08,2017-02-13,86.81,85.88,0.0012000000000000001,74956790.0,CNY
2017-02-14,600030.SH,86.39,85.83,2017-02-14,86.7,85.47,-0.002996,60529946.0,CNY
2017-02-15,600030.SH,85.78,85.41,2017-02-15,86.5,85.26,-0.004808,60140353.0,CNY
2017-02-16,600030.SH,85.41,86.24,2017-02-16,86.34,85.16,0.009661999999999999,66838949.0,CNY
2017-02-17,600030.SH,86.5,85.98,2017-02-17,88.1,85.72,-0.00299,121073121.0,CNY
2017-02-20,600030.SH,85.98,87.06,2017-02-20,87.27,85.52,0.012596999999999999,94261932.0,CNY
2017-02-21,600030.SH,87.06,87.22,2017-02-21,88.2,86.81,0.001777,89535428.0,CNY
2017-02-22,600030.SH,87.06,86.65,2017-02-22,87.32,86.19,-0.006504999999999,61725349.0,CNY
2017-02-23,600030.SH,86.65,85.93,2017-02-23,86.7,85.72,-0.008333,54082440.0,CNY
2017-02-24,600030.SH,85.98,86.19,2017-02-24,86.29,85.57,0.003000999999999,51481022.0,CNY
2017-02-27,600030.SH,85.88,85.31,2017-02-27,86.24,85.1,-0.010173999999999999,60497117.00000001,CNY
2017-02-28,600030.SH,85.21,85.36,2017-02-28,85.62,85.05,0.000605,33324703.000000004,CNY
2017-03-01,600030.SH,85.36,85.31,2017-03-01,85.93,85.21,-0.0006039999999999999,40324254.0,CNY
2017-03-02,600030.SH,85.67,84.9,2017-03-02,86.5,84.85,-0.004837,63644825.0,CNY
2017-03-03,600030.SH,84.74,84.43,2017-03-03,84.85,84.02,-0.005468,56690939.0,CNY
2017-03-06,600030.SH,84.28,84.74,2017-03-06,84.8,84.12,0.003665,38429348.0,CNY
2017-03-07,600030.SH,84.64,84.85,2017-03-07,84.95,84.33,0.001217,42030758.0,CNY
2017-03-08,600030.SH,84.8,84.43,2017-03-08,84.8,84.23,-0.004863,33280627.0,CNY
2017-03-09,600030.SH,84.33,84.23,2017-03-09,84.49,83.66,-0.002443,48945646.0,CNY
2017-03-10,600030.SH,84.12,83.76,2017-03-10,84.38,83.71,-0.005510999999999999,24907768.0,CNY
2017-03-13,600030.SH,83.76,84.28,2017-03-13,84.33,83.14,0.006157999999999999,47268572.0,CNY
2017-03-14,600030.SH,84.28,84.43,2017-03-14,84.64,84.12,0.0018360000000000002,34460568.0,CNY
2017-03-15,600030.SH,84.38,84.07,2017-03-15,84.43,83.87,-0.004275999999999999,37111807.0,CNY
2017-03-16,600030.SH,84.38,85.52,2017-03-16,85.62,84.33,0.017178,96128252.0,CNY
2017-03-17,600030.SH,85.57,84.12,2017-03-17,85.83,84.07,-0.016285,62631441.0,CNY
2017-03-20,600030.SH,84.38,84.07,2017-03-20,84.38,83.66,-0.0006129999999999999,47066225.0,CNY
2017-03-21,600030.SH,84.07,83.66,2017-03-21,84.28,83.45,-0.004908,50697241.0,CNY
2017-03-22,600030.SH,83.3,82.89,2017-03-22,83.56,82.68,-0.009248,58682799.0,CNY
2017-03-23,600030.SH,82.89,83.3,2017-03-23,83.56,82.78,0.004978000000000001,45538968.0,CNY
2017-03-24,600030.SH,83.2,84.02,2017-03-24,84.43,82.84,0.008669,74546641.0,CNY
2017-03-27,600030.SH,83.87,83.87,2017-03-27,84.54,83.71,-0.0018419999999999999,42286651.0,CNY
2017-03-28,600030.SH,84.07,83.51,2017-03-28,84.23,83.4,-0.004305,30903378.000000004,CNY
2017-03-29,600030.SH,83.71,83.25,2017-03-29,83.82,83.14,-0.003088,36554081.0,CNY
2017-03-30,600030.SH,83.2,82.89,2017-03-30,83.51,82.47,-0.004337,70522577.0,CNY
2017-03-31,600030.SH,82.89,83.09,2017-03-31,83.25,82.53,0.0024890000000000003,38650423.0,CNY
2017-04-05,600030.SH,83.2,84.02,2017-04-05,84.23,83.14,0.011172999999999999,57809522.0,CNY
2017-04-06,600030.SH,84.02,83.76,2017-04-06,84.18,83.66,-0.0030689999999999997,45085730.0,CNY
2017-04-07,600030.SH,83.82,83.97,2017-04-07,84.18,83.4,0.002463,48625806.0,CNY
2017-04-10,600030.SH,83.92,83.76,2017-04-10,84.49,83.66,-0.002457,46388408.0,CNY
2017-04-11,600030.SH,83.87,83.92,2017-04-11,84.02,82.84,0.0018470000000000001,55900184.0,CNY
2017-04-12,600030.SH,84.07,84.43,2017-04-12,85.05,83.76,0.0061459999999999996,94787162.0,CNY
2017-04-13,600030.SH,84.07,84.02,2017-04-13,84.33,83.76,-0.004887000000000001,37720783.0,CNY
2017-04-14,600030.SH,83.97,83.45,2017-04-14,84.12,82.99,-0.0067529999999999995,59255956.00000001,CNY
2017-04-17,600030.SH,83.09,83.45,2017-04-17,83.71,82.63,0.0,40787009.0,CNY
2017-04-18,600030.SH,83.2,82.68,2017-04-18,83.61,82.63,-0.009271,34323930.0,CNY
2017-04-19,600030.SH,82.58,82.78,2017-04-19,82.84,81.8,0.001248,59929605.00000001,CNY
2017-04-20,600030.SH,82.84,83.04,2017-04-20,83.09,82.27,0.0031149999999999997,38438790.0,CNY
2017-04-21,600030.SH,82.94,83.82,2017-04-21,83.87,82.73,0.009316999999999999,46651847.0,CNY
2017-04-24,600030.SH,83.56,84.07,2017-04-24,84.28,82.73,0.003077,83536193.0,CNY
2017-04-25,600030.SH,83.56,83.14,2017-04-25,83.82,83.09,-0.011042999999999999,36791115.0,CNY
2017-04-26,600030.SH,83.2,83.56,2017-04-26,84.28,82.78,0.0049629999999999995,53165455.00000001,CNY
2017-04-27,600030.SH,83.51,83.71,2017-04-27,83.82,83.04,0.0018520000000000001,42792544.0,CNY
2017-04-28,600030.SH,83.71,83.71,2017-04-28,84.02,83.3,0.0,37879942.0,CNY
2017-05-02,600030.SH,83.82,83.09,2017-05-02,83.87,82.99,-0.007393999999999,32206805.0,CNY
2017-05-03,600030.SH,83.2,82.78,2017-05-03,83.45,82.47,-0.0037240000000000003,35587941.0,CNY
2017-05-04,600030.SH,82.58,82.84,2017-05-04,83.35,82.58,0.0006230000000000001,34797443.0,CNY
2017-05-05,600030.SH,82.84,81.39,2017-05-05,82.99,80.15,-0.017435000000000003,138984946.0,CNY
2017-05-08,600030.SH,80.57,80.77,2017-05-08,81.55,79.84,-0.007605,59688974.0,CNY
2017-05-09,600030.SH,80.77,80.46,2017-05-09,81.03,80.36,-0.0038309999999999998,27001617.0,CNY
2017-05-10,600030.SH,80.51,79.84,2017-05-10,80.72,79.79,-0.007692,31289812.0,CNY
2017-05-11,600030.SH,79.69,80.05,2017-05-11,80.51,78.66,0.0025840000000000004,57157388.0,CNY
2017-05-12,600030.SH,79.95,80.72,2017-05-12,81.18,79.84,0.008376,47326279.0,CNY
2017-05-15,600030.SH,80.82,81.55,2017-05-15,82.42,80.82,0.010223999999999999,64551979.0,CNY
2017-05-16,600030.SH,81.65,81.7,2017-05-16,81.91,80.98,0.001898,35346866.0,CNY
2017-05-17,600030.SH,81.7,81.7,2017-05-17,82.73,81.6,0.0,45971425.0,CNY
2017-05-18,600030.SH,81.39,80.88,2017-05-18,81.8,80.88,-0.010100999999999999,40548958.0,CNY
2017-05-19,600030.SH,80.82,81.03,2017-05-19,81.39,80.82,0.001913,25183321.0,CNY
2017-05-22,600030.SH,81.03,80.2,2017-05-22,81.13,79.9,-0.010185,34428764.0,CNY
2017-05-23,600030.SH,80.05,81.13,2017-05-23,81.7,79.84,0.011576,56519351.0,CNY
2017-05-24,600030.SH,80.93,81.44,2017-05-24,81.6,80.62,0.0038139999999999997,36432544.0,CNY
2017-05-25,600030.SH,80.72,84.64,2017-05-25,84.85,80.72,0.039265,165936033.0,CNY
2017-05-26,600030.SH,84.07,84.54,2017-05-26,86.03,84.02,-0.001219,120919573.0,CNY
2017-05-31,600030.SH,85.21,84.8,2017-05-31,86.45,83.97,0.003051,79927882.0,CNY
2017-06-01,600030.SH,84.69,84.43,2017-06-01,85.47,84.33,-0.0042580000000000005,58340737.0,CNY
2017-06-02,600030.SH,84.49,84.49,2017-06-02,85.36,84.23,0.000611,54782136.0,CNY
2017-06-05,600030.SH,84.38,83.61,2017-06-05,84.69,83.35,-0.010379000000000001,47757300.0,CNY
2017-06-06,600030.SH,83.66,83.82,2017-06-06,84.18,83.2,0.0024679999999999997,33921310.0,CNY
2017-06-07,600030.SH,83.87,84.43,2017-06-07,85.0,83.71,0.007385000000000001,79532249.0,CNY
2017-06-08,600030.SH,84.59,84.8,2017-06-08,85.0,84.18,0.004275999999999999,56454043.99999999,CNY
2017-06-09,600030.SH,84.95,85.47,2017-06-09,86.39,84.74,0.007908,116057507.0,CNY
2017-06-12,600030.SH,85.16,84.74,2017-06-12,86.29,84.07,-0.008449,87459398.0,CNY
2017-06-13,600030.SH,84.59,84.69,2017-06-13,85.16,84.12,-0.0006090000000000001,41921274.0,CNY
2017-06-14,600030.SH,84.85,84.33,2017-06-14,84.85,84.02,-0.004262999999999999,41949503.0,CNY
2017-06-15,600030.SH,84.43,84.9,2017-06-15,85.31,84.18,0.006728,48097038.0,CNY
2017-06-16,600030.SH,84.85,84.12,2017-06-16,85.41,84.02,-0.009113,38715785.0,CNY
2017-06-19,600030.SH,83.87,86.19,2017-06-19,86.24,83.82,0.024524999999999998,109275035.00000001,CNY
2017-06-20,600030.SH,86.14,86.03,2017-06-20,86.5,85.52,-0.001795,63026965.0,CNY
2017-06-21,600030.SH,87.12,86.5,2017-06-21,88.51,86.03,0.005396,113568198.0,CNY
2017-06-22,600030.SH,86.19,87.17,2017-06-22,88.61,85.98,0.007751999999999999,167313182.0,CNY
2017-06-23,600030.SH,87.01,87.37,2017-06-23,87.43,86.19,0.0023669999999999997,92670429.0,CNY
2017-06-26,600030.SH,87.37,89.02,2017-06-26,89.8,87.17,0.01889,211319531.99999997,CNY
2017-06-27,600030.SH,88.97,88.25,2017-06-27,89.13,87.99,-0.008690999999999999,92402416.0,CNY
2017-06-28,600030.SH,88.1,88.15,2017-06-28,89.08,87.74,-0.0011690000000000001,87105025.0,CNY
2017-06-29,600030.SH,88.1,88.15,2017-06-29,88.66,87.58,0.0,66834131.99999999,CNY
2017-06-30,600030.SH,87.79,87.79,2017-06-30,88.25,86.76,-0.004096000000000001,75109183.0,CNY
2017-07-03,600030.SH,87.68,87.22,2017-07-03,87.94,86.55,-0.006463,68085732.0,CNY
2017-07-04,600030.SH,87.12,86.29,2017-07-04,87.12,86.03,-0.010645,72789645.0,CNY
2017-07-05,600030.SH,86.39,87.01,2017-07-05,87.12,86.14,0.008368,59509848.0,CNY
2017-07-06,600030.SH,87.17,86.29,2017-07-06,87.32,85.88,-0.008298999999999,86394887.0,CNY
2017-07-07,600030.SH,86.03,87.43,2017-07-07,87.94,85.62,0.01315,89463500.0,CNY
2017-07-10,600030.SH,87.32,87.74,2017-07-10,88.87,87.22,0.003539999999999,110150632.0,CNY
2017-07-11,600030.SH,87.79,88.51,2017-07-11,89.9,87.79,0.008818000000000001,177339339.0,CNY
2017-07-12,600030.SH,88.77,88.87,2017-07-12,89.75,88.25,0.004079,127145571.0,CNY
2017-07-13,600030.SH,89.08,90.21,2017-07-13,90.42,88.56,0.015090000000000001,161718805.0,CNY
2017-07-14,600030.SH,90.11,89.64,2017-07-14,90.37,89.23,-0.0062889999999999995,93832087.0,CNY
2017-07-17,600030.SH,89.33,87.68,2017-07-17,90.0,87.53,-0.021863999999999002,152617730.0,CNY
2017-07-18,600030.SH,87.43,86.76,2017-07-18,87.74,85.83,-0.010588,105104549.0,CNY
2017-07-19,600030.SH,86.6,91.71,2017-07-19,91.81,86.29,0.057074999999999,272582233.0,CNY
2017-07-20,600030.SH,91.29,90.83,2017-07-20,91.96,90.06,-0.009561,157124317.0,CNY
2017-07-21,600030.SH,90.37,90.37,2017-07-21,91.24,89.95,-0.005111,93440158.0,CNY
2017-07-24,600030.SH,90.21,90.31,2017-07-24,91.24,90.06,-0.000571,96775657.0,CNY
2017-07-25,600030.SH,90.52,89.85,2017-07-25,90.83,89.44,-0.0051400000000000005,84413028.0,CNY
2017-07-26,600030.SH,90.0,90.31,2017-07-26,90.62,89.49,0.005166,95855787.0,CNY
2017-07-27,600030.SH,90.21,89.9,2017-07-27,90.57,88.77,-0.004569,113905839.99999999,CNY
2017-07-28,600030.SH,89.7,89.13,2017-07-28,89.75,88.97,-0.008605999999999999,53460966.0,CNY
2017-07-31,600030.SH,89.08,89.49,2017-07-31,90.16,88.77,0.004051,85992328.0,CNY
2017-08-01,600030.SH,89.64,90.57,2017-08-01,91.04,89.54,0.012104,123758130.0,CNY
2017-08-02,600030.SH,90.73,91.04,2017-08-02,92.07,90.16,0.005124999999999,176661680.0,CNY
2017-08-03,600030.SH,90.78,90.26,2017-08-03,91.66,90.11,-0.008499,103497873.0,CNY
2017-08-04,600030.SH,90.16,90.57,2017-08-04,92.12,89.64,0.003428999999999,143101262.0,CNY
2017-08-07,600030.SH,90.06,89.28,2017-08-07,90.31,89.08,-0.014237,97643027.0,CNY
2017-08-08,600030.SH,89.33,89.44,2017-08-08,90.37,88.35,0.0017330000000000002,104649107.0,CNY
2017-08-09,600030.SH,89.23,88.35,2017-08-09,89.23,88.04,-0.012111,83373544.0,CNY
2017-08-10,600030.SH,88.2,88.82,2017-08-10,88.97,87.48,0.005254,102498295.0,CNY
2017-08-11,600030.SH,88.2,87.01,2017-08-11,88.35,86.91,-0.020325000000000003,89962795.0,CNY
2017-08-14,600030.SH,87.27,87.94,2017-08-14,88.2,86.45,0.010669999999999001,72137000.0,CNY
2017-08-15,600030.SH,87.94,87.79,2017-08-15,88.46,87.43,-0.0017599999999990002,48960193.0,CNY
2017-08-16,600030.SH,87.68,88.1,2017-08-16,88.41,87.17,0.003525,46020655.0,CNY
2017-08-17,600030.SH,88.1,88.51,2017-08-17,88.61,87.84,0.004684,64464355.00000001,CNY
2017-08-18,600030.SH,88.67,87.93,2017-08-18,88.67,87.82,-0.0065439999999999995,48475871.0,CNY
2017-08-21,600030.SH,87.93,88.51,2017-08-21,88.56,87.56,0.006587,58605862.0,CNY
2017-08-22,600030.SH,88.4,88.3,2017-08-22,88.82,87.93,-0.002379999999999,47477099.0,CNY
2017-08-23,600030.SH,88.25,89.04,2017-08-23,89.93,88.09,0.008348,65532801.0,CNY
2017-08-24,600030.SH,88.93,87.67,2017-08-24,89.14,87.61,-0.015375999999999999,53089226.0,CNY
2017-08-25,600030.SH,87.61,90.25,2017-08-25,90.3,87.4,0.029429,156474402.0,CNY
2017-08-28,600030.SH,91.14,95.83,2017-08-28,97.41,90.93,0.061843999999999996,398850720.0,CNY
2017-08-29,600030.SH,95.72,94.77,2017-08-29,96.3,94.2,-0.010988999999999999,180704335.0,CNY
2017-08-30,600030.SH,94.67,94.88,2017-08-30,97.51,94.67,0.001111,186462469.0,CNY
2017-08-31,600030.SH,94.77,95.99,2017-08-31,96.62,94.67,0.011654,121964077.0,CNY
2017-09-01,600030.SH,96.14,96.35,2017-09-01,97.41,95.56,0.0038400000000000005,138167531.0,CNY
2017-09-04,600030.SH,96.2,95.72,2017-09-04,96.62,95.3,-0.006556999999999,95641351.0,CNY
2017-09-05,600030.SH,95.83,95.77,2017-09-05,96.62,95.51,0.00055,82043238.0,CNY
2017-09-06,600030.SH,95.25,95.35,2017-09-06,95.72,94.2,-0.004398,104811937.0,CNY
2017-09-07,600030.SH,95.35,94.51,2017-09-07,96.25,94.41,-0.008834999999999,84259558.0,CNY
2017-09-08,600030.SH,94.93,93.56,2017-09-08,94.93,93.3,-0.010027999999999001,79652594.0,CNY
2017-09-11,600030.SH,93.19,93.62,2017-09-11,94.62,92.98,0.000563,75461564.0,CNY
2017-09-12,600030.SH,93.98,94.3,2017-09-12,95.93,93.77,0.007312,126827654.0,CNY
2017-09-13,600030.SH,94.41,94.2,2017-09-13,94.72,93.77,-0.001117,54218607.99999999,CNY
2017-09-14,600030.SH,94.25,94.62,2017-09-14,95.83,94.14,0.004471999999999999,83730759.0,CNY
2017-09-15,600030.SH,94.35,94.93,2017-09-15,95.51,93.62,0.003339,78689167.0,CNY
2017-09-18,600030.SH,95.2,96.78,2017-09-18,97.09,95.14,0.019412000000000002,151510247.0,CNY
2017-09-19,600030.SH,97.3,95.62,2017-09-19,97.3,95.2,-0.011970000000000001,99724945.0,CNY
2017-09-20,600030.SH,95.62,95.41,2017-09-20,96.14,95.2,-0.002203,70719717.0,CNY
2017-09-21,600030.SH,95.41,95.35,2017-09-21,96.62,95.25,-0.000552,81419918.0,CNY
2017-09-22,600030.SH,95.14,95.51,2017-09-22,95.93,93.77,0.0016569999999990002,101208488.0,CNY
2017-09-25,600030.SH,95.3,95.2,2017-09-25,95.67,94.3,-0.003307999999999,86045464.0,CNY
2017-09-26,600030.SH,94.83,94.77,2017-09-26,95.35,94.56,-0.004425,50526435.0,CNY
2017-09-27,600030.SH,94.72,94.93,2017-09-27,95.51,94.2,0.0016669999999990002,55060274.0,CNY
2017-09-28,600030.SH,94.83,94.93,2017-09-28,95.2,94.51,0.0,36912517.0,CNY
2017-09-29,600030.SH,94.99,95.77,2017-09-29,96.62,94.93,0.008874,84875902.0,CNY
2017-10-09,600030.SH,98.14,95.35,2017-10-09,98.78,95.14,-0.004398,139476149.0,CNY
2017-10-10,600030.SH,95.41,95.99,2017-10-10,96.09,94.67,0.006626,69425365.0,CNY
2017-10-11,600030.SH,95.99,95.04,2017-10-11,95.99,94.83,-0.009873999999999999,64537978.0,CNY
2017-10-12,600030.SH,94.99,94.77,2017-10-12,95.3,94.35,-0.0027700000000000003,48565783.0,CNY
2017-10-13,600030.SH,94.83,94.77,2017-10-13,95.3,94.41,0.0,48346675.0,CNY
2017-10-16,600030.SH,94.77,94.62,2017-10-16,95.99,94.51,-0.0016669999999990002,81183546.0,CNY
2017-10-17,600030.SH,94.51,94.25,2017-10-17,94.99,94.14,-0.003895,42807303.0,CNY
2017-10-18,600030.SH,94.35,95.04,2017-10-18,95.14,93.62,0.00838,91189493.0,CNY
2017-10-19,600030.SH,94.72,93.67,2017-10-19,94.83,93.46,-0.014404,64951791.0,CNY
2017-10-20,600030.SH,93.46,93.62,2017-10-20,94.25,93.09,-0.000562,39754063.0,CNY
2017-10-23,600030.SH,93.67,92.56,2017-10-23,93.72,92.41,-0.011249,49803892.0,CNY
2017-10-24,600030.SH,92.56,93.67,2017-10-24,93.93,92.3,0.011944999999999002,57972696.0,CNY
2017-10-25,600030.SH,93.72,93.98,2017-10-25,94.3,93.35,0.0033729999999999997,44701891.0,CNY
2017-10-26,600030.SH,93.88,94.35,2017-10-26,95.04,93.19,0.003922,73564620.0,CNY
2017-10-27,600030.SH,94.41,94.04,2017-10-27,94.46,93.62,-0.003348,48605451.0,CNY
2017-10-30,600030.SH,93.72,91.98,2017-10-30,93.88,90.46,-0.021837,105899872.0,CNY
2017-10-31,600030.SH,91.62,91.19,2017-10-31,92.04,90.83,-0.008586,51918652.0,CNY
2017-11-01,600030.SH,91.4,90.67,2017-11-01,92.3,90.4,-0.0057740000000000005,59124076.0,CNY
2017-11-02,600030.SH,90.72,90.72,2017-11-02,91.09,89.35,0.000581,95675954.0,CNY
2017-11-03,600030.SH,90.56,90.93,2017-11-03,91.04,89.19,0.002322,75162456.0,CNY
2017-11-06,600030.SH,90.09,90.19,2017-11-06,90.51,89.46,-0.008107,44416939.0,CNY
2017-11-07,600030.SH,90.61,92.25,2017-11-07,92.56,90.3,0.022767,106909912.00000001,CNY
2017-11-08,600030.SH,92.25,95.35,2017-11-08,97.51,92.04,0.033676,253814225.99999997,CNY
2017-11-09,600030.SH,94.88,96.25,2017-11-09,96.51,94.72,0.009387,134696865.0,CNY
2017-11-10,600030.SH,96.46,96.83,2017-11-10,97.3,95.2,0.006018,168275900.0,CNY
2017-11-13,600030.SH,96.72,96.04,2017-11-13,97.99,95.72,-0.008157,118886393.0,CNY
2017-11-14,600030.SH,96.2,95.51,2017-11-14,96.46,94.67,-0.005482,110152044.0,CNY
2017-11-15,600030.SH,95.41,95.2,2017-11-15,96.2,94.51,-0.003307999999999,108297943.0,CNY
2017-11-16,600030.SH,94.99,93.83,2017-11-16,95.72,93.56,-0.014381,85178369.0,CNY
2017-11-17,600030.SH,94.09,96.35,2017-11-17,96.51,93.83,0.026935999999999998,230384468.00000003,CNY
2017-11-20,600030.SH,95.56,93.35,2017-11-20,95.93,91.62,-0.031148,172990476.0,CNY
2017-11-21,600030.SH,93.46,101.2,2017-11-21,102.62,93.04,0.084038,428427941.0,CNY
2017-11-22,600030.SH,101.3,103.62,2017-11-22,105.04,100.78,0.023933,380476621.0,CNY
2017-11-23,600030.SH,102.99,100.83,2017-11-23,104.78,99.62,-0.026931,272235722.0,CNY
2017-11-24,600030.SH,101.15,100.09,2017-11-24,101.94,98.57,-0.007311,217459536.0,CNY
2017-11-27,600030.SH,99.46,100.15,2017-11-27,101.09,98.67,0.000526,178993857.0,CNY
2017-11-28,600030.SH,99.04,99.3,2017-11-28,99.67,97.41,-0.008412,152895391.0,CNY
2017-11-29,600030.SH,99.36,100.93,2017-11-29,101.04,97.57,0.016437,160259029.0,CNY
2017-11-30,600030.SH,100.04,101.04,2017-11-30,104.78,99.67,0.0010429999999999999,263658354.99999997,CNY
2017-12-01,600030.SH,100.67,99.72,2017-12-01,102.94,99.57,-0.013028,158270791.0,CNY
2017-12-04,600030.SH,98.99,99.72,2017-12-04,100.36,98.3,0.0,125103478.0,CNY
2017-12-05,600030.SH,99.46,101.46,2017-12-05,102.41,99.3,0.017422999999999998,230349304.0,CNY
2017-12-06,600030.SH,101.04,101.41,2017-12-06,101.78,99.78,-0.0005189999999999999,139768612.0,CNY
2017-12-07,600030.SH,100.67,97.99,2017-12-07,101.15,97.88,-0.033749,128513263.99999999,CNY
2017-12-08,600030.SH,97.67,97.46,2017-12-08,98.72,96.88,-0.005373,96701955.0,CNY
2017-12-11,600030.SH,97.2,98.78,2017-12-11,98.88,97.04,0.013505999999999999,98773423.0,CNY
2017-12-12,600030.SH,98.3,96.3,2017-12-12,98.78,96.09,-0.025053000000000002,84275366.0,CNY
2017-12-13,600030.SH,96.35,96.99,2017-12-13,97.41,95.93,0.007108,71220949.0,CNY
2017-12-14,600030.SH,96.93,95.51,2017-12-14,97.14,95.09,-0.015201000000000001,76469313.0,CNY
2017-12-15,600030.SH,95.67,94.51,2017-12-15,95.99,94.35,-0.010473999999999999,77736629.0,CNY
2017-12-18,600030.SH,94.51,94.93,2017-12-18,95.99,94.35,0.004457,58531399.0,CNY
2017-12-19,600030.SH,94.93,96.2,2017-12-19,96.3,94.67,0.013311,79928721.0,CNY
2017-12-20,600030.SH,96.14,94.09,2017-12-20,96.14,94.04,-0.021894,87315687.0,CNY
2017-12-21,600030.SH,93.93,95.77,2017-12-21,96.51,93.62,0.017907,113695808.0,CNY
2017-12-22,600030.SH,95.56,95.77,2017-12-22,96.51,95.46,0.0,52847665.0,CNY
2017-12-25,600030.SH,95.99,95.09,2017-12-25,96.62,94.77,-0.007147000000000001,66201336.0,CNY
2017-12-26,600030.SH,94.83,96.93,2017-12-26,97.04,94.51,0.01938,99335812.0,CNY
2017-12-27,600030.SH,96.62,95.3,2017-12-27,96.88,95.04,-0.016839,78546460.0,CNY
2017-12-28,600030.SH,95.09,95.41,2017-12-28,97.14,94.67,0.0011049999999999999,102101410.0,CNY
2017-12-29,600030.SH,95.41,95.3,2017-12-29,96.14,94.77,-0.001104,64352159.0,CNY
2018-01-02,600030.SH,95.46,97.09,2018-01-02,97.51,95.46,0.018785,139328457.0,CNY
2018-01-03,600030.SH,96.67,97.99,2018-01-03,99.25,96.62,0.009219000000000001,151966900.0,CNY
2018-01-04,600030.SH,98.14,98.3,2018-01-04,99.2,97.25,0.0032240000000000003,114791454.0,CNY
2018-01-05,600030.SH,98.35,99.41,2018-01-05,100.51,97.88,0.011248000000000001,172884868.0,CNY
2018-01-08,600030.SH,100.04,102.88,2018-01-08,104.25,99.57,0.034957999999999996,248970642.0,CNY
2018-01-09,600030.SH,102.94,102.36,2018-01-09,104.62,101.51,-0.005118,143919389.0,CNY
2018-01-10,600030.SH,102.51,103.25,2018-01-10,103.94,101.25,0.008745000000000001,150258482.0,CNY
2018-01-11,600030.SH,102.46,101.51,2018-01-11,102.94,100.67,-0.016828000000000003,113379539.99999999,CNY
2018-01-12,600030.SH,101.36,101.78,2018-01-12,103.09,100.67,0.002593,104603804.0,CNY
2018-01-15,600030.SH,101.36,102.41,2018-01-15,103.67,99.93,0.006208,224135431.99999997,CNY
2018-01-16,600030.SH,101.41,106.62,2018-01-16,107.25,101.04,0.041131,233073315.0,CNY
2018-01-17,600030.SH,107.94,110.25,2018-01-17,115.26,107.94,0.034074,497887680.99999994,CNY
2018-01-18,600030.SH,111.36,112.73,2018-01-18,113.94,110.04,0.022445,295669219.0,CNY
2018-01-19,600030.SH,112.47,112.1,2018-01-19,115.05,110.15,-0.005605,363017665.0,CNY
2018-01-22,600030.SH,111.1,111.62,2018-01-22,112.89,110.25,-0.004227000000000001,180999744.0,CNY
2018-01-23,600030.SH,112.52,111.68,2018-01-23,115.1,110.04,0.000472,335664503.0,CNY
2018-01-24,600030.SH,112.68,120.68,2018-01-24,120.84,111.36,0.08062200000000001,507088583.0,CNY
2018-01-25,600030.SH,118.47,117.57,2018-01-25,120.31,117.1,-0.025741999999999002,317331694.0,CNY
2018-01-26,600030.SH,117.57,117.63,2018-01-26,119.73,116.94,0.000448,251997488.0,CNY
2018-01-29,600030.SH,118.31,116.41,2018-01-29,119.68,115.89,-0.010295,264480843.00000003,CNY
2018-01-30,600030.SH,115.36,113.89,2018-01-30,117.63,113.36,-0.02171,245153996.0,CNY
2018-01-31,600030.SH,112.94,112.1,2018-01-31,114.26,110.25,-0.015719,247253408.0,CNY
2018-02-01,600030.SH,112.68,113.2,2018-02-01,113.52,110.62,0.009864000000000001,278675087.0,CNY
2018-02-02,600030.SH,111.52,113.31,2018-02-02,113.89,109.57,0.00093,201001039.0,CNY
2018-02-05,600030.SH,110.62,114.73,2018-02-05,115.1,110.36,0.012546,220891963.0,CNY
2018-02-06,600030.SH,111.83,108.2,2018-02-06,113.83,107.31,-0.056907,336472749.0,CNY
2018-02-07,600030.SH,110.41,102.94,2018-02-07,110.68,102.73,-0.048662000000000004,267963656.99999997,CNY
